,Date,AQI,Sample_Duration,Pollutant_Type
12019,2022-02-12,17,24-HR BLK AVG,88101
12020,2022-02-12,17,24-HR BLK AVG,88101
12021,2022-02-12,17,24-HR BLK AVG,88101
12022,2022-02-12,17,24-HR BLK AVG,88101
12023,2022-02-13,20,24-HR BLK AVG,88101
12024,2022-02-13,20,24-HR BLK AVG,88101
12025,2022-02-13,20,24-HR BLK AVG,88101
12026,2022-02-13,20,24-HR BLK AVG,88101
12027,2022-02-13,20,24-HR BLK AVG,88101
12028,2022-02-13,20,24-HR BLK AVG,88101
12029,2022-02-14,18,24-HR BLK AVG,88101
12030,2022-02-14,18,24-HR BLK AVG,88101
12031,2022-02-14,18,24-HR BLK AVG,88101
12032,2022-02-14,18,24-HR BLK AVG,88101
12033,2022-02-14,18,24-HR BLK AVG,88101
12034,2022-02-14,18,24-HR BLK AVG,88101
12035,2022-02-15,33,24-HR BLK AVG,88101
12036,2022-02-15,33,24-HR BLK AVG,88101
12037,2022-02-15,33,24-HR BLK AVG,88101
12038,2022-02-15,33,24-HR BLK AVG,88101
12039,2022-02-15,33,24-HR BLK AVG,88101
12040,2022-02-15,33,24-HR BLK AVG,88101
12041,2022-02-16,17,24-HR BLK AVG,88101
12042,2022-02-16,17,24-HR BLK AVG,88101
12043,2022-02-16,17,24-HR BLK AVG,88101
12044,2022-02-16,17,24-HR BLK AVG,88101
12045,2022-02-16,17,24-HR BLK AVG,88101
12046,2022-02-16,17,24-HR BLK AVG,88101
12047,2022-02-17,17,24-HR BLK AVG,88101
12048,2022-02-17,17,24-HR BLK AVG,88101
12049,2022-02-17,17,24-HR BLK AVG,88101
12050,2022-02-17,17,24-HR BLK AVG,88101
12051,2022-02-17,17,24-HR BLK AVG,88101
12052,2022-02-17,17,24-HR BLK AVG,88101
12053,2022-02-18,18,24-HR BLK AVG,88101
12054,2022-02-18,18,24-HR BLK AVG,88101
12055,2022-02-18,18,24-HR BLK AVG,88101
12056,2022-02-18,18,24-HR BLK AVG,88101
12057,2022-02-18,18,24-HR BLK AVG,88101
12058,2022-02-18,18,24-HR BLK AVG,88101
12059,2022-02-19,13,24-HR BLK AVG,88101
12060,2022-02-19,13,24-HR BLK AVG,88101
12061,2022-02-19,13,24-HR BLK AVG,88101
12062,2022-02-19,13,24-HR BLK AVG,88101
12063,2022-02-19,13,24-HR BLK AVG,88101
12064,2022-02-19,13,24-HR BLK AVG,88101
12065,2022-02-20,16,24-HR BLK AVG,88101
12066,2022-02-20,16,24-HR BLK AVG,88101
12067,2022-02-20,16,24-HR BLK AVG,88101
12068,2022-02-20,16,24-HR BLK AVG,88101
12069,2022-02-20,16,24-HR BLK AVG,88101
12070,2022-02-20,16,24-HR BLK AVG,88101
12071,2022-02-21,23,24-HR BLK AVG,88101
12072,2022-02-21,23,24-HR BLK AVG,88101
12073,2022-02-21,23,24-HR BLK AVG,88101
12074,2022-02-21,23,24-HR BLK AVG,88101
12075,2022-02-21,23,24-HR BLK AVG,88101
12076,2022-02-21,23,24-HR BLK AVG,88101
12077,2022-02-22,24,24-HR BLK AVG,88101
12078,2022-02-22,24,24-HR BLK AVG,88101
12079,2022-02-22,24,24-HR BLK AVG,88101
12080,2022-02-22,24,24-HR BLK AVG,88101
12081,2022-02-22,24,24-HR BLK AVG,88101
12082,2022-02-22,24,24-HR BLK AVG,88101
12083,2022-02-23,28,24-HR BLK AVG,88101
12084,2022-02-23,28,24-HR BLK AVG,88101
12085,2022-02-23,28,24-HR BLK AVG,88101
12086,2022-02-23,28,24-HR BLK AVG,88101
12087,2022-02-23,28,24-HR BLK AVG,88101
12088,2022-02-23,28,24-HR BLK AVG,88101
12089,2022-02-24,30,24-HR BLK AVG,88101
12090,2022-02-24,30,24-HR BLK AVG,88101
12091,2022-02-24,30,24-HR BLK AVG,88101
12092,2022-02-24,30,24-HR BLK AVG,88101
12093,2022-02-24,30,24-HR BLK AVG,88101
12094,2022-02-24,30,24-HR BLK AVG,88101
12095,2022-02-25,30,24-HR BLK AVG,88101
12096,2022-02-25,30,24-HR BLK AVG,88101
12097,2022-02-25,30,24-HR BLK AVG,88101
12098,2022-02-25,30,24-HR BLK AVG,88101
12099,2022-02-25,30,24-HR BLK AVG,88101
12100,2022-02-25,30,24-HR BLK AVG,88101
12101,2022-02-26,22,24-HR BLK AVG,88101
12102,2022-02-26,22,24-HR BLK AVG,88101
12103,2022-02-26,22,24-HR BLK AVG,88101
12104,2022-02-26,22,24-HR BLK AVG,88101
12105,2022-02-26,22,24-HR BLK AVG,88101
12106,2022-02-26,22,24-HR BLK AVG,88101
12107,2022-02-27,23,24-HR BLK AVG,88101
12108,2022-02-27,23,24-HR BLK AVG,88101
12109,2022-02-27,23,24-HR BLK AVG,88101
12110,2022-02-27,23,24-HR BLK AVG,88101
12111,2022-02-27,23,24-HR BLK AVG,88101
12112,2022-02-27,23,24-HR BLK AVG,88101
12113,2022-02-28,31,24-HR BLK AVG,88101
12114,2022-02-28,31,24-HR BLK AVG,88101
12115,2022-02-28,31,24-HR BLK AVG,88101
12116,2022-02-28,31,24-HR BLK AVG,88101
12117,2022-02-28,31,24-HR BLK AVG,88101
12118,2022-02-28,31,24-HR BLK AVG,88101
12119,2022-03-01,55,24-HR BLK AVG,88101
12120,2022-03-01,55,24-HR BLK AVG,88101
12121,2022-03-01,55,24-HR BLK AVG,88101
12122,2022-03-01,55,24-HR BLK AVG,88101
12123,2022-03-01,55,24-HR BLK AVG,88101
12124,2022-03-01,55,24-HR BLK AVG,88101
12125,2022-03-02,25,24-HR BLK AVG,88101
12126,2022-03-02,25,24-HR BLK AVG,88101
12127,2022-03-02,25,24-HR BLK AVG,88101
12128,2022-03-02,25,24-HR BLK AVG,88101
12129,2022-03-02,25,24-HR BLK AVG,88101
12130,2022-03-02,25,24-HR BLK AVG,88101
12131,2022-03-03,15,24-HR BLK AVG,88101
12132,2022-03-03,15,24-HR BLK AVG,88101
12133,2022-03-03,15,24-HR BLK AVG,88101
12134,2022-03-03,15,24-HR BLK AVG,88101
12135,2022-03-03,15,24-HR BLK AVG,88101
12136,2022-03-03,15,24-HR BLK AVG,88101
12137,2022-03-04,28,24-HR BLK AVG,88101
12138,2022-03-04,28,24-HR BLK AVG,88101
12139,2022-03-04,28,24-HR BLK AVG,88101
12140,2022-03-04,28,24-HR BLK AVG,88101
12141,2022-03-04,28,24-HR BLK AVG,88101
12142,2022-03-04,28,24-HR BLK AVG,88101
12143,2022-03-05,39,24-HR BLK AVG,88101
12144,2022-03-05,39,24-HR BLK AVG,88101
12145,2022-03-05,39,24-HR BLK AVG,88101
12146,2022-03-05,39,24-HR BLK AVG,88101
12147,2022-03-05,39,24-HR BLK AVG,88101
12148,2022-03-05,39,24-HR BLK AVG,88101
12149,2022-03-06,19,24-HR BLK AVG,88101
12150,2022-03-06,19,24-HR BLK AVG,88101
12151,2022-03-06,19,24-HR BLK AVG,88101
12152,2022-03-06,19,24-HR BLK AVG,88101
12153,2022-03-06,19,24-HR BLK AVG,88101
12154,2022-03-06,19,24-HR BLK AVG,88101
12155,2022-03-07,30,24-HR BLK AVG,88101
12156,2022-03-07,30,24-HR BLK AVG,88101
12157,2022-03-07,30,24-HR BLK AVG,88101
12158,2022-03-07,30,24-HR BLK AVG,88101
12159,2022-03-07,30,24-HR BLK AVG,88101
12160,2022-03-07,30,24-HR BLK AVG,88101
12161,2022-03-08,13,24-HR BLK AVG,88101
12162,2022-03-08,13,24-HR BLK AVG,88101
12163,2022-03-08,13,24-HR BLK AVG,88101
12164,2022-03-08,13,24-HR BLK AVG,88101
12165,2022-03-08,13,24-HR BLK AVG,88101
12166,2022-03-08,13,24-HR BLK AVG,88101
12167,2022-03-09,11,24-HR BLK AVG,88101
12168,2022-03-09,11,24-HR BLK AVG,88101
12169,2022-03-09,11,24-HR BLK AVG,88101
12170,2022-03-09,11,24-HR BLK AVG,88101
12171,2022-03-09,11,24-HR BLK AVG,88101
12172,2022-03-09,11,24-HR BLK AVG,88101
12173,2022-03-10,17,24-HR BLK AVG,88101
12174,2022-03-10,17,24-HR BLK AVG,88101
12175,2022-03-10,17,24-HR BLK AVG,88101
12176,2022-03-10,17,24-HR BLK AVG,88101
12177,2022-03-10,17,24-HR BLK AVG,88101
12178,2022-03-10,17,24-HR BLK AVG,88101
12179,2022-03-11,11,24-HR BLK AVG,88101
12180,2022-03-11,11,24-HR BLK AVG,88101
12181,2022-03-11,11,24-HR BLK AVG,88101
12182,2022-03-11,11,24-HR BLK AVG,88101
12183,2022-03-11,11,24-HR BLK AVG,88101
12184,2022-03-11,11,24-HR BLK AVG,88101
12185,2022-03-12,13,24-HR BLK AVG,88101
12186,2022-03-12,13,24-HR BLK AVG,88101
12187,2022-03-12,13,24-HR BLK AVG,88101
12188,2022-03-12,13,24-HR BLK AVG,88101
12189,2022-03-12,13,24-HR BLK AVG,88101
12190,2022-03-12,13,24-HR BLK AVG,88101
12191,2022-03-13,23,24-HR BLK AVG,88101
12192,2022-03-13,23,24-HR BLK AVG,88101
12193,2022-03-13,23,24-HR BLK AVG,88101
12194,2022-03-13,23,24-HR BLK AVG,88101
12195,2022-03-13,23,24-HR BLK AVG,88101
12196,2022-03-13,23,24-HR BLK AVG,88101
12197,2022-03-14,25,24-HR BLK AVG,88101
12198,2022-03-14,25,24-HR BLK AVG,88101
12199,2022-03-14,25,24-HR BLK AVG,88101
12200,2022-03-14,25,24-HR BLK AVG,88101
12201,2022-03-14,25,24-HR BLK AVG,88101
12202,2022-03-14,25,24-HR BLK AVG,88101
12203,2022-03-15,12,24-HR BLK AVG,88101
12204,2022-03-15,12,24-HR BLK AVG,88101
12205,2022-03-15,12,24-HR BLK AVG,88101
12206,2022-03-15,12,24-HR BLK AVG,88101
12207,2022-03-15,12,24-HR BLK AVG,88101
12208,2022-03-15,12,24-HR BLK AVG,88101
12209,2022-03-16,15,24-HR BLK AVG,88101
12210,2022-03-16,15,24-HR BLK AVG,88101
12211,2022-03-16,15,24-HR BLK AVG,88101
12212,2022-03-16,15,24-HR BLK AVG,88101
12213,2022-03-16,15,24-HR BLK AVG,88101
12214,2022-03-16,15,24-HR BLK AVG,88101
12215,2022-03-17,15,24-HR BLK AVG,88101
12216,2022-03-17,15,24-HR BLK AVG,88101
12217,2022-03-17,15,24-HR BLK AVG,88101
12218,2022-03-17,15,24-HR BLK AVG,88101
12219,2022-03-17,15,24-HR BLK AVG,88101
12220,2022-03-17,15,24-HR BLK AVG,88101
12221,2022-03-18,22,24-HR BLK AVG,88101
12222,2022-03-18,22,24-HR BLK AVG,88101
12223,2022-03-18,22,24-HR BLK AVG,88101
12224,2022-03-18,22,24-HR BLK AVG,88101
12225,2022-03-18,22,24-HR BLK AVG,88101
12226,2022-03-18,22,24-HR BLK AVG,88101
12227,2022-03-19,17,24-HR BLK AVG,88101
12228,2022-03-19,17,24-HR BLK AVG,88101
12229,2022-03-19,17,24-HR BLK AVG,88101
12230,2022-03-19,17,24-HR BLK AVG,88101
12231,2022-03-19,17,24-HR BLK AVG,88101
12232,2022-03-19,17,24-HR BLK AVG,88101
12233,2022-03-20,15,24-HR BLK AVG,88101
12234,2022-03-20,15,24-HR BLK AVG,88101
12235,2022-03-20,15,24-HR BLK AVG,88101
12236,2022-03-20,15,24-HR BLK AVG,88101
12237,2022-03-20,15,24-HR BLK AVG,88101
12238,2022-03-20,15,24-HR BLK AVG,88101
12239,2022-03-21,14,24-HR BLK AVG,88101
12240,2022-03-21,14,24-HR BLK AVG,88101
12241,2022-03-21,14,24-HR BLK AVG,88101
12242,2022-03-21,14,24-HR BLK AVG,88101
12243,2022-03-21,14,24-HR BLK AVG,88101
12244,2022-03-21,14,24-HR BLK AVG,88101
12245,2022-03-22,11,24-HR BLK AVG,88101
12246,2022-03-22,11,24-HR BLK AVG,88101
12247,2022-03-22,11,24-HR BLK AVG,88101
12248,2022-03-22,11,24-HR BLK AVG,88101
12249,2022-03-22,11,24-HR BLK AVG,88101
12250,2022-03-22,11,24-HR BLK AVG,88101
12251,2022-03-23,16,24-HR BLK AVG,88101
12252,2022-03-23,16,24-HR BLK AVG,88101
12253,2022-03-23,16,24-HR BLK AVG,88101
12254,2022-03-23,16,24-HR BLK AVG,88101
12255,2022-03-23,16,24-HR BLK AVG,88101
12256,2022-03-23,16,24-HR BLK AVG,88101
12257,2022-03-24,18,24-HR BLK AVG,88101
12258,2022-03-24,18,24-HR BLK AVG,88101
12259,2022-03-24,18,24-HR BLK AVG,88101
12260,2022-03-24,18,24-HR BLK AVG,88101
12261,2022-03-24,18,24-HR BLK AVG,88101
12262,2022-03-24,18,24-HR BLK AVG,88101
12263,2022-03-25,12,24-HR BLK AVG,88101
12264,2022-03-25,12,24-HR BLK AVG,88101
12265,2022-03-25,12,24-HR BLK AVG,88101
12266,2022-03-25,12,24-HR BLK AVG,88101
12267,2022-03-25,12,24-HR BLK AVG,88101
12268,2022-03-25,12,24-HR BLK AVG,88101
12269,2022-03-26,13,24-HR BLK AVG,88101
12270,2022-03-26,13,24-HR BLK AVG,88101
12271,2022-03-26,13,24-HR BLK AVG,88101
12272,2022-03-26,13,24-HR BLK AVG,88101
12273,2022-03-26,13,24-HR BLK AVG,88101
12274,2022-03-26,13,24-HR BLK AVG,88101
12275,2022-03-27,10,24-HR BLK AVG,88101
12276,2022-03-27,10,24-HR BLK AVG,88101
12277,2022-03-27,10,24-HR BLK AVG,88101
12278,2022-03-27,10,24-HR BLK AVG,88101
12279,2022-03-27,10,24-HR BLK AVG,88101
12280,2022-03-27,10,24-HR BLK AVG,88101
12281,2022-03-28,33,24-HR BLK AVG,88101
12282,2022-03-28,33,24-HR BLK AVG,88101
12283,2022-03-28,33,24-HR BLK AVG,88101
12284,2022-03-28,33,24-HR BLK AVG,88101
12285,2022-03-28,33,24-HR BLK AVG,88101
12286,2022-03-28,33,24-HR BLK AVG,88101
12287,2022-03-29,45,24-HR BLK AVG,88101
12288,2022-03-29,45,24-HR BLK AVG,88101
12289,2022-03-29,45,24-HR BLK AVG,88101
12290,2022-03-29,45,24-HR BLK AVG,88101
12291,2022-03-29,45,24-HR BLK AVG,88101
12292,2022-03-29,45,24-HR BLK AVG,88101
12293,2022-03-30,21,24-HR BLK AVG,88101
12294,2022-03-30,21,24-HR BLK AVG,88101
12295,2022-03-30,21,24-HR BLK AVG,88101
12296,2022-03-30,21,24-HR BLK AVG,88101
12297,2022-03-30,21,24-HR BLK AVG,88101
12298,2022-03-30,21,24-HR BLK AVG,88101
12299,2022-03-31,22,24-HR BLK AVG,88101
12300,2022-03-31,22,24-HR BLK AVG,88101
12301,2022-03-31,22,24-HR BLK AVG,88101
12302,2022-03-31,22,24-HR BLK AVG,88101
12303,2022-03-31,22,24-HR BLK AVG,88101
12304,2022-03-31,22,24-HR BLK AVG,88101
12305,2022-04-01,8,24-HR BLK AVG,88101
12306,2022-04-01,8,24-HR BLK AVG,88101
12307,2022-04-01,8,24-HR BLK AVG,88101
12308,2022-04-01,8,24-HR BLK AVG,88101
12309,2022-04-01,8,24-HR BLK AVG,88101
12310,2022-04-01,8,24-HR BLK AVG,88101
12311,2022-04-02,20,24-HR BLK AVG,88101
12312,2022-04-02,20,24-HR BLK AVG,88101
12313,2022-04-02,20,24-HR BLK AVG,88101
12314,2022-04-02,20,24-HR BLK AVG,88101
12315,2022-04-02,20,24-HR BLK AVG,88101
12316,2022-04-02,20,24-HR BLK AVG,88101
12317,2022-04-03,24,24-HR BLK AVG,88101
12318,2022-04-03,24,24-HR BLK AVG,88101
12319,2022-04-03,24,24-HR BLK AVG,88101
12320,2022-04-03,24,24-HR BLK AVG,88101
12321,2022-04-03,24,24-HR BLK AVG,88101
12322,2022-04-03,24,24-HR BLK AVG,88101
12323,2022-04-04,22,24-HR BLK AVG,88101
12324,2022-04-04,22,24-HR BLK AVG,88101
12325,2022-04-04,22,24-HR BLK AVG,88101
12326,2022-04-04,22,24-HR BLK AVG,88101
12327,2022-04-04,22,24-HR BLK AVG,88101
12328,2022-04-04,22,24-HR BLK AVG,88101
12329,2022-04-05,20,24-HR BLK AVG,88101
12330,2022-04-05,20,24-HR BLK AVG,88101
12331,2022-04-05,20,24-HR BLK AVG,88101
12332,2022-04-05,20,24-HR BLK AVG,88101
12333,2022-04-05,20,24-HR BLK AVG,88101
12334,2022-04-05,20,24-HR BLK AVG,88101
12335,2022-04-06,14,24-HR BLK AVG,88101
12336,2022-04-06,14,24-HR BLK AVG,88101
12337,2022-04-06,14,24-HR BLK AVG,88101
12338,2022-04-06,14,24-HR BLK AVG,88101
12339,2022-04-06,14,24-HR BLK AVG,88101
12340,2022-04-06,14,24-HR BLK AVG,88101
12341,2022-04-07,10,24-HR BLK AVG,88101
12342,2022-04-07,10,24-HR BLK AVG,88101
12343,2022-04-07,10,24-HR BLK AVG,88101
12344,2022-04-07,10,24-HR BLK AVG,88101
12345,2022-04-07,10,24-HR BLK AVG,88101
12346,2022-04-07,10,24-HR BLK AVG,88101
12347,2022-04-08,11,24-HR BLK AVG,88101
12348,2022-04-08,11,24-HR BLK AVG,88101
12349,2022-04-08,11,24-HR BLK AVG,88101
12350,2022-04-08,11,24-HR BLK AVG,88101
12351,2022-04-08,11,24-HR BLK AVG,88101
12352,2022-04-08,11,24-HR BLK AVG,88101
12353,2022-04-09,12,24-HR BLK AVG,88101
12354,2022-04-09,12,24-HR BLK AVG,88101
12355,2022-04-09,12,24-HR BLK AVG,88101
12356,2022-04-09,12,24-HR BLK AVG,88101
12357,2022-04-09,12,24-HR BLK AVG,88101
12358,2022-04-09,12,24-HR BLK AVG,88101
12359,2022-04-10,12,24-HR BLK AVG,88101
12360,2022-04-10,12,24-HR BLK AVG,88101
12361,2022-04-10,12,24-HR BLK AVG,88101
12362,2022-04-10,12,24-HR BLK AVG,88101
12363,2022-04-10,12,24-HR BLK AVG,88101
12364,2022-04-10,12,24-HR BLK AVG,88101
12365,2022-04-11,12,24-HR BLK AVG,88101
12366,2022-04-11,12,24-HR BLK AVG,88101
12367,2022-04-11,12,24-HR BLK AVG,88101
12368,2022-04-11,12,24-HR BLK AVG,88101
12369,2022-04-11,12,24-HR BLK AVG,88101
12370,2022-04-11,12,24-HR BLK AVG,88101
12371,2022-04-12,17,24-HR BLK AVG,88101
12372,2022-04-12,17,24-HR BLK AVG,88101
12373,2022-04-12,17,24-HR BLK AVG,88101
12374,2022-04-12,17,24-HR BLK AVG,88101
12375,2022-04-12,17,24-HR BLK AVG,88101
12376,2022-04-12,17,24-HR BLK AVG,88101
12377,2022-04-13,8,24-HR BLK AVG,88101
12378,2022-04-13,8,24-HR BLK AVG,88101
12379,2022-04-13,8,24-HR BLK AVG,88101
12380,2022-04-13,8,24-HR BLK AVG,88101
12381,2022-04-13,8,24-HR BLK AVG,88101
12382,2022-04-13,8,24-HR BLK AVG,88101
12383,2022-04-14,9,24-HR BLK AVG,88101
12384,2022-04-14,9,24-HR BLK AVG,88101
12385,2022-04-14,9,24-HR BLK AVG,88101
12386,2022-04-14,9,24-HR BLK AVG,88101
12387,2022-04-14,9,24-HR BLK AVG,88101
12388,2022-04-14,9,24-HR BLK AVG,88101
12389,2022-04-15,16,24-HR BLK AVG,88101
12390,2022-04-15,16,24-HR BLK AVG,88101
12391,2022-04-15,16,24-HR BLK AVG,88101
12392,2022-04-15,16,24-HR BLK AVG,88101
12393,2022-04-15,16,24-HR BLK AVG,88101
12394,2022-04-15,16,24-HR BLK AVG,88101
12395,2022-04-16,23,24-HR BLK AVG,88101
12396,2022-04-16,23,24-HR BLK AVG,88101
12397,2022-04-16,23,24-HR BLK AVG,88101
12398,2022-04-16,23,24-HR BLK AVG,88101
12399,2022-04-16,23,24-HR BLK AVG,88101
12400,2022-04-16,23,24-HR BLK AVG,88101
12401,2022-04-17,18,24-HR BLK AVG,88101
12402,2022-04-17,18,24-HR BLK AVG,88101
12403,2022-04-17,18,24-HR BLK AVG,88101
12404,2022-04-17,18,24-HR BLK AVG,88101
12405,2022-04-17,18,24-HR BLK AVG,88101
12406,2022-04-17,18,24-HR BLK AVG,88101
12407,2022-04-18,43,24-HR BLK AVG,88101
12408,2022-04-18,43,24-HR BLK AVG,88101
12409,2022-04-18,43,24-HR BLK AVG,88101
12410,2022-04-18,43,24-HR BLK AVG,88101
12411,2022-04-18,43,24-HR BLK AVG,88101
12412,2022-04-18,43,24-HR BLK AVG,88101
12413,2022-04-19,23,24-HR BLK AVG,88101
12414,2022-04-19,23,24-HR BLK AVG,88101
12415,2022-04-19,23,24-HR BLK AVG,88101
12416,2022-04-19,23,24-HR BLK AVG,88101
12417,2022-04-19,23,24-HR BLK AVG,88101
12418,2022-04-19,23,24-HR BLK AVG,88101
12419,2022-04-20,25,24-HR BLK AVG,88101
12420,2022-04-20,25,24-HR BLK AVG,88101
12421,2022-04-20,25,24-HR BLK AVG,88101
12422,2022-04-20,25,24-HR BLK AVG,88101
12423,2022-04-20,25,24-HR BLK AVG,88101
12424,2022-04-20,25,24-HR BLK AVG,88101
12425,2022-04-21,16,24-HR BLK AVG,88101
12426,2022-04-21,16,24-HR BLK AVG,88101
12427,2022-04-21,16,24-HR BLK AVG,88101
12428,2022-04-21,16,24-HR BLK AVG,88101
12429,2022-04-21,16,24-HR BLK AVG,88101
12430,2022-04-21,16,24-HR BLK AVG,88101
12431,2022-04-22,17,24-HR BLK AVG,88101
12432,2022-04-22,17,24-HR BLK AVG,88101
12433,2022-04-22,17,24-HR BLK AVG,88101
12434,2022-04-22,17,24-HR BLK AVG,88101
12435,2022-04-22,17,24-HR BLK AVG,88101
12436,2022-04-22,17,24-HR BLK AVG,88101
12437,2022-04-29,40,24-HR BLK AVG,88101
12438,2022-04-29,40,24-HR BLK AVG,88101
12439,2022-04-29,40,24-HR BLK AVG,88101
12440,2022-04-29,40,24-HR BLK AVG,88101
12441,2022-04-29,40,24-HR BLK AVG,88101
12442,2022-04-29,40,24-HR BLK AVG,88101
12443,2022-04-30,23,24-HR BLK AVG,88101
12444,2022-04-30,23,24-HR BLK AVG,88101
12445,2022-04-30,23,24-HR BLK AVG,88101
12446,2022-04-30,23,24-HR BLK AVG,88101
12447,2022-04-30,23,24-HR BLK AVG,88101
12448,2022-04-30,23,24-HR BLK AVG,88101
12449,2022-05-01,18,24-HR BLK AVG,88101
12450,2022-05-01,18,24-HR BLK AVG,88101
12451,2022-05-01,18,24-HR BLK AVG,88101
12452,2022-05-01,18,24-HR BLK AVG,88101
12453,2022-05-01,18,24-HR BLK AVG,88101
12454,2022-05-01,18,24-HR BLK AVG,88101
12455,2022-05-02,14,24-HR BLK AVG,88101
12456,2022-05-02,14,24-HR BLK AVG,88101
12457,2022-05-02,14,24-HR BLK AVG,88101
12458,2022-05-02,14,24-HR BLK AVG,88101
12459,2022-05-02,14,24-HR BLK AVG,88101
12460,2022-05-02,14,24-HR BLK AVG,88101
12461,2022-05-03,18,24-HR BLK AVG,88101
12462,2022-05-03,18,24-HR BLK AVG,88101
12463,2022-05-03,18,24-HR BLK AVG,88101
12464,2022-05-03,18,24-HR BLK AVG,88101
12465,2022-05-03,18,24-HR BLK AVG,88101
12466,2022-05-03,18,24-HR BLK AVG,88101
12467,2022-05-04,26,24-HR BLK AVG,88101
12468,2022-05-04,26,24-HR BLK AVG,88101
12469,2022-05-04,26,24-HR BLK AVG,88101
12470,2022-05-04,26,24-HR BLK AVG,88101
12471,2022-05-04,26,24-HR BLK AVG,88101
12472,2022-05-04,26,24-HR BLK AVG,88101
12473,2022-05-05,37,24-HR BLK AVG,88101
12474,2022-05-05,37,24-HR BLK AVG,88101
12475,2022-05-05,37,24-HR BLK AVG,88101
12476,2022-05-05,37,24-HR BLK AVG,88101
12477,2022-05-05,37,24-HR BLK AVG,88101
12478,2022-05-05,37,24-HR BLK AVG,88101
12479,2022-05-06,31,24-HR BLK AVG,88101
12480,2022-05-06,31,24-HR BLK AVG,88101
12481,2022-05-06,31,24-HR BLK AVG,88101
12482,2022-05-06,31,24-HR BLK AVG,88101
12483,2022-05-06,31,24-HR BLK AVG,88101
12484,2022-05-06,31,24-HR BLK AVG,88101
12485,2022-05-07,25,24-HR BLK AVG,88101
12486,2022-05-07,25,24-HR BLK AVG,88101
12487,2022-05-07,25,24-HR BLK AVG,88101
12488,2022-05-07,25,24-HR BLK AVG,88101
12489,2022-05-07,25,24-HR BLK AVG,88101
12490,2022-05-07,25,24-HR BLK AVG,88101
12491,2022-05-08,9,24-HR BLK AVG,88101
12492,2022-05-08,9,24-HR BLK AVG,88101
12493,2022-05-08,9,24-HR BLK AVG,88101
12494,2022-05-08,9,24-HR BLK AVG,88101
12495,2022-05-08,9,24-HR BLK AVG,88101
12496,2022-05-08,9,24-HR BLK AVG,88101
12497,2022-05-09,15,24-HR BLK AVG,88101
12498,2022-05-09,15,24-HR BLK AVG,88101
12499,2022-05-09,15,24-HR BLK AVG,88101
12500,2022-05-09,15,24-HR BLK AVG,88101
12501,2022-05-09,15,24-HR BLK AVG,88101
12502,2022-05-09,15,24-HR BLK AVG,88101
12503,2022-05-10,8,24-HR BLK AVG,88101
12504,2022-05-10,8,24-HR BLK AVG,88101
12505,2022-05-10,8,24-HR BLK AVG,88101
12506,2022-05-10,8,24-HR BLK AVG,88101
12507,2022-05-10,8,24-HR BLK AVG,88101
12508,2022-05-10,8,24-HR BLK AVG,88101
12509,2022-05-11,11,24-HR BLK AVG,88101
12510,2022-05-11,11,24-HR BLK AVG,88101
12511,2022-05-11,11,24-HR BLK AVG,88101
12512,2022-05-11,11,24-HR BLK AVG,88101
12513,2022-05-11,11,24-HR BLK AVG,88101
12514,2022-05-11,11,24-HR BLK AVG,88101
12515,2022-05-12,17,24-HR BLK AVG,88101
12516,2022-05-12,17,24-HR BLK AVG,88101
12517,2022-05-12,17,24-HR BLK AVG,88101
12518,2022-05-12,17,24-HR BLK AVG,88101
12519,2022-05-12,17,24-HR BLK AVG,88101
12520,2022-05-12,17,24-HR BLK AVG,88101
12521,2022-05-13,5,24-HR BLK AVG,88101
12522,2022-05-13,5,24-HR BLK AVG,88101
12523,2022-05-13,5,24-HR BLK AVG,88101
12524,2022-05-13,5,24-HR BLK AVG,88101
12525,2022-05-13,5,24-HR BLK AVG,88101
12526,2022-05-13,5,24-HR BLK AVG,88101
12527,2022-05-14,11,24-HR BLK AVG,88101
12528,2022-05-14,11,24-HR BLK AVG,88101
12529,2022-05-14,11,24-HR BLK AVG,88101
12530,2022-05-14,11,24-HR BLK AVG,88101
12531,2022-05-14,11,24-HR BLK AVG,88101
12532,2022-05-14,11,24-HR BLK AVG,88101
12533,2022-05-15,14,24-HR BLK AVG,88101
12534,2022-05-15,14,24-HR BLK AVG,88101
12535,2022-05-15,14,24-HR BLK AVG,88101
12536,2022-05-15,14,24-HR BLK AVG,88101
12537,2022-05-15,14,24-HR BLK AVG,88101
12538,2022-05-15,14,24-HR BLK AVG,88101
12539,2022-05-16,17,24-HR BLK AVG,88101
12540,2022-05-16,17,24-HR BLK AVG,88101
12541,2022-05-16,17,24-HR BLK AVG,88101
12542,2022-05-16,17,24-HR BLK AVG,88101
12543,2022-05-16,17,24-HR BLK AVG,88101
12544,2022-05-16,17,24-HR BLK AVG,88101
12545,2022-05-17,18,24-HR BLK AVG,88101
12546,2022-05-17,18,24-HR BLK AVG,88101
12547,2022-05-17,18,24-HR BLK AVG,88101
12548,2022-05-17,18,24-HR BLK AVG,88101
12549,2022-05-17,18,24-HR BLK AVG,88101
12550,2022-05-17,18,24-HR BLK AVG,88101
12551,2022-05-18,21,24-HR BLK AVG,88101
12552,2022-05-18,21,24-HR BLK AVG,88101
12553,2022-05-18,21,24-HR BLK AVG,88101
12554,2022-05-18,21,24-HR BLK AVG,88101
12555,2022-05-18,21,24-HR BLK AVG,88101
